alcohol,category,country,price,rating,region,varietal,vintage
12.5,White,Portugal,13.0,86,Douro,Portuguese White,2012.0
11.5,White,Portugal,7.0,86,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,13.0,86,Tejo,Viognier,2013.0
13.0,White,Portugal,15.0,86,Tejo,Portuguese White,2012.0
12.5,White,Portugal,7.0,86,Douro,Portuguese White,2011.0
12.5,White,Portugal,13.0,86,Alentejano,Portuguese White,2013.0
11.5,White,Portugal,8.0,86,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,13.0,86,Tejo,Alvarinho,2013.0
12.5,White,Portugal,20.0,87,Alentejano,Portuguese White,2012.0
12.0,White,Portugal,9.0,87,Lisboa,Portuguese White,2013.0
13.5,White,Portugal,22.0,87,Dão,Portuguese White,2011.0
10.0,White,Portugal,9.0,83,Vinho Verde,Portuguese White,2013.0
11.0,White,Portugal,9.0,84,Vinho Verde,Portuguese White,2013.0
11.5,White,Portugal,8.0,84,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,13.0,84,Tejo,Portuguese White,2013.0
12.0,White,Portugal,9.0,84,Lisboa,Portuguese White,2013.0
12.5,White,Portugal,11.0,84,Península de Setúbal,Portuguese White,2013.0
12.0,White,Portugal,13.0,84,Vinho Verde,Loureiro,2013.0
13.0,White,Portugal,11.0,84,Península de Setúbal,Portuguese White,2013.0
11.0,White,Portugal,11.0,85,Vinho Verde,Portuguese White,2013.0
11.5,White,Portugal,14.0,85,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,18.0,90,Douro,Portuguese White,2012.0
13.5,White,Portugal,19.0,90,Vinho Verde,Alvarinho,2012.0
13.5,White,Portugal,13.0,90,Tejo,Portuguese White,2012.0
13.5,White,Portugal,40.0,91,Bairrada,Arinto,2012.0
13.5,White,Portugal,19.0,91,Douro,Portuguese White,2011.0
13.0,White,Portugal,35.0,92,Vinho Verde,Alvarinho,2012.0
13.5,White,Portugal,95.0,92,Douro,Portuguese White,2012.0
14.5,White,Portugal,25.0,92,Alentejano,Portuguese White,2012.0
13.5,White,Portugal,35.0,92,Alentejo,Portuguese White,2011.0
13.5,White,Portugal,40.0,92,Dão,Portuguese White,2010.0
12.5,White,Portugal,10.0,88,Tejo,Portuguese White,2012.0
13.5,White,Portugal,14.0,89,Tejo,Portuguese White,2013.0
13.0,White,Portugal,21.0,89,Alentejano,Antão Vaz,2012.0
13.0,White,Portugal,12.0,86,Tejo,Portuguese White,2013.0
12.5,White,Portugal,20.0,86,Douro,Portuguese White,2012.0
14.0,White,Portugal,24.0,87,Alentejano,Trincadeira,2012.0
12.5,White,Portugal,13.0,87,Alentejano,Portuguese White,2013.0
13.5,White,Portugal,15.0,88,Douro,Portuguese White,2012.0
13.0,White,Portugal,12.0,88,Tejo,Portuguese White,2013.0
10.5,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2013.0
10.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,12.0,85,Tejo,Portuguese White,2013.0
12.5,White,Portugal,10.0,85,Alentejano,Portuguese White,2013.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2013.0
12.0,White,Portugal,11.0,85,Península de Setúbal,Portuguese White,2013.0
13.5,White,Portugal,9.0,85,Tejo,Portuguese White,2013.0
12.5,White,Portugal,10.0,85,Tejo,Portuguese White,2013.0
11.5,White,Portugal,12.0,86,Vinho Verde,Loureiro,2013.0
12.5,White,Portugal,15.0,86,Alentejo,Portuguese White,2013.0
13.0,White,Portugal,22.0,86,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,8.0,86,Tejo,Portuguese White,2013.0
11.5,White,Portugal,15.0,90,Vinho Verde,Portuguese White,2012.0
13.5,White,Portugal,33.0,90,Trás-os-Montes,Portuguese White,2011.0
13.5,White,Portugal,20.0,91,Lisboa,Portuguese White,2012.0
13.0,White,Portugal,35.0,91,Dão,Encruzado,2012.0
12.5,White,Portugal,14.0,89,Douro,Portuguese White,2012.0
12.5,White,Portugal,54.0,89,Bairrada,Cerceal,2011.0
12.0,White,Portugal,50.0,89,Douro,Rabigato,2011.0
14.0,White,Portugal,25.0,90,Douro,Portuguese White,2012.0
12.5,White,Portugal,13.0,90,Lisboa,Portuguese White,2012.0
13.5,White,Portugal,18.0,90,Douro,Portuguese White,2012.0
13.0,White,Portugal,23.0,88,Portuguese Table Wine,Portuguese White,2012.0
14.0,White,Portugal,13.0,88,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,15.0,89,Lisboa,Portuguese White,2012.0
11.5,White,Portugal,12.0,86,Vinho Verde,Portuguese White,2012.0
11.5,White,Portugal,16.0,86,Vinho Verde,Portuguese White,2012.0
13.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,12.0,86,Bairrada,Portuguese White,2012.0
14.0,White,Portugal,13.0,87,Alentejano,Verdelho,2012.0
13.0,White,Portugal,28.0,87,Bairrada,Bical,2011.0
13.0,White,Portugal,14.0,87,Lisboa,Arinto,2012.0
10.5,White,Portugal,17.0,85,Vinho Verde,Portuguese White,2012.0
12.5,White,Portugal,15.0,85,Alentejano,Sauvignon Blanc,2012.0
13.0,White,Portugal,9.0,85,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,17.0,85,Bairrada,Verdelho,2012.0
12.5,White,Portugal,12.0,85,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,17.0,85,Península de Setúbal,Portuguese White,2012.0
13.0,White,Portugal,15.0,89,Bucelas,Arinto,2006.0
13.5,White,Portugal,15.0,90,Beira Interior,Siria,2006.0
11.5,White,Portugal,9.0,89,Vinho Verde,Portuguese White,2007.0
13.5,White,Portugal,14.0,89,Alentejano,Portuguese White,2007.0
13.0,White,Portugal,13.0,88,Bairrada,Portuguese White,2006.0
14.5,White,Portugal,25.0,89,Alentejo,Portuguese White,2007.0
12.5,White,Portugal,10.0,86,Estremadura,Portuguese White,2007.0
13.0,White,Portugal,10.0,87,Bucelas,Arinto,2007.0
13.0,White,Portugal,12.0,86,Alentejano,Portuguese White,2007.0
13.0,White,Portugal,13.0,86,Estremadura,Chardonnay,2007.0
12.5,White,Portugal,10.0,84,Estremadura,Fernão Pires,2007.0
13.0,White,Portugal,13.0,84,Beira Interior,Siria,2007.0
12.5,White,Portugal,12.0,85,Ribatejo,Arinto,2007.0
12.5,White,Portugal,10.0,85,Alentejano,Portuguese White,2007.0
12.5,White,Portugal,13.0,85,Estremadura,Alvarinho,2007.0
13.5,White,Portugal,11.0,85,Alentejano,Portuguese White,2007.0
12.5,White,Portugal,14.0,84,Alentejo,Portuguese White,2007.0
14.0,White,Portugal,12.0,84,Alentejano,Portuguese White,2007.0
12.5,White,Portugal,13.0,84,Douro,Portuguese White,2007.0
12.0,White,Portugal,9.0,84,Estremadura,Portuguese White,2007.0
12.5,White,Portugal,8.0,82,Alentejano,Portuguese White,2007.0
13.0,White,Portugal,11.0,90,Estremadura,Portuguese White,2006.0
13.0,White,Portugal,50.0,90,Beiras,Cerceal,2006.0
13.5,White,Portugal,16.0,90,Douro,Portuguese White,2006.0
12.0,White,Portugal,25.0,92,Minho,Loureiro,2004.0
13.0,White,Portugal,18.0,89,Douro,Portuguese White,2006.0
13.5,White,Portugal,16.0,89,Alentejano,Portuguese White,2006.0
13.0,White,Portugal,13.0,89,Minho,Alvarinho,2007.0
11.5,White,Portugal,16.0,89,Vinho Verde,Loureiro,2006.0
13.0,White,Portugal,18.0,89,Douro,Portuguese White,2006.0
13.5,White,Portugal,28.0,89,Dão,Portuguese White,2006.0
11.5,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2007.0
13.0,White,Portugal,10.0,87,Beira Interior,Portuguese White,2006.0
13.5,White,Portugal,14.0,87,Douro,Portuguese White,2006.0
13.0,White,Portugal,17.0,87,Vinho Verde,Alvarinho,2006.0
12.5,White,Portugal,12.0,87,Alentejo,Portuguese White,2006.0
13.0,White,Portugal,16.0,87,Douro,Portuguese White,2006.0
13.0,White,Portugal,11.0,86,Douro,Portuguese White,2007.0
12.5,White,Portugal,13.0,86,Estremadura,Alvarinho,2005.0
13.0,White,Portugal,32.0,85,Dão,Portuguese White,2005.0
13.0,White,Portugal,14.0,92,Bucelas,Arinto,2005.0
11.5,White,Portugal,8.0,88,Vinho Verde,Portuguese White,2006.0
13.0,White,Portugal,12.0,88,Ribatejo,Fernão Pires,2006.0
13.0,White,Portugal,20.0,89,Douro,Malvasia Fina,2005.0
13.0,White,Portugal,12.0,85,Douro,Portuguese White,2006.0
12.5,White,Portugal,15.0,86,Bairrada,Bical,2006.0
13.5,White,Portugal,17.0,86,Douro,Portuguese White,2005.0
12.0,White,Portugal,10.0,87,Ribatejo,Portuguese White,2006.0
13.5,White,Portugal,7.0,82,Ribatejano,Portuguese White,2006.0
9.0,White,Portugal,8.0,83,Vinho Verde,Portuguese White,2006.0
9.0,White,Portugal,6.0,84,Vinho Verde,Portuguese White,2006.0
13.5,White,Portugal,16.0,89,Alentejano,Portuguese White,2006.0
13.0,White,Portugal,17.0,89,Estremadura,Portuguese White,2006.0
13.5,White,Portugal,22.0,90,Alentejo,Portuguese White,2006.0
13.0,White,Portugal,7.0,87,Estremadura,Portuguese White,2006.0
13.5,White,Portugal,10.0,84,Alentejano,Portuguese White,2006.0
13.5,White,Portugal,8.0,84,Alentejano,Portuguese White,2006.0
14.0,White,Portugal,14.0,85,Alentejano,Verdelho,2006.0
13.5,White,Portugal,13.0,86,Douro,Portuguese White,2006.0
13.5,White,Portugal,13.0,87,Douro,Portuguese White,2005.0
13.5,White,Portugal,50.0,95,Alentejo,Portuguese White,2014.0
11.5,White,Portugal,23.0,91,Alentejano,Arinto,2016.0
13.0,White,Portugal,14.0,91,Dão,Portuguese White,2015.0
13.0,White,Portugal,16.0,91,Douro,Portuguese White,2014.0
12.5,White,Portugal,35.0,91,Douro,Viosinho,2013.0
13.5,White,Portugal,23.0,92,Alentejano,Portuguese White,2015.0
13.5,White,Portugal,16.0,90,Vinho Verde,Alvarinho,2016.0
12.5,White,Portugal,20.0,90,Lisboa,Arinto,2015.0
11.0,White,Portugal,30.0,90,Bairrada,Bical,2015.0
13.5,White,Portugal,18.0,90,Tejo,Portuguese White,2016.0
12.5,White,Portugal,20.0,90,Lisboa,Portuguese White,2015.0
12.5,White,Portugal,20.0,90,Vinho Verde,Alvarinho,2016.0
12.5,White,Portugal,20.0,91,Portuguese Table Wine,Alvarinho,2015.0
13.0,White,Portugal,25.0,91,Douro,Portuguese White,2015.0
13.0,White,Portugal,30.0,91,Douro,Portuguese White,2015.0
13.0,White,Portugal,18.0,89,Douro,Portuguese White,2016.0
13.0,White,Portugal,13.0,89,Douro,Moscatel,2016.0
11.5,White,Portugal,30.0,88,Bairrada,Verdelho,2015.0
12.5,White,Portugal,20.0,88,Bucelas,Arinto,2016.0
13.0,White,Portugal,20.0,88,Tejo,Verdelho,2016.0
13.0,White,Portugal,16.0,89,Alentejo,Portuguese White,2016.0
14.0,White,Portugal,16.0,89,Tejo,Portuguese White,2016.0
13.5,White,Portugal,24.0,90,Bairrada,Portuguese White,2010.0
11.5,White,Portugal,14.0,90,Vinho Verde,Portuguese White,2016.0
13.5,White,Portugal,38.0,90,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,13.0,90,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,26.0,89,Douro,Portuguese White,2014.0
12.0,White,Portugal,18.0,88,Douro,Códega do Larinho,2016.0
12.5,White,Portugal,12.0,88,Tejo,Alvarinho,2016.0
13.0,White,Portugal,16.0,88,Beira Interior,Portuguese White,2016.0
13.0,White,Portugal,20.0,88,Douro,Portuguese White,2015.0
13.5,White,Portugal,32.0,88,Alentejano,Antão Vaz,2016.0
12.5,White,Portugal,13.0,88,Dão,Portuguese White,2016.0
12.5,White,Portugal,14.0,88,Douro,Portuguese White,2016.0
13.0,White,Portugal,43.0,88,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,11.0,87,Douro,Portuguese White,2016.0
12.5,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,11.0,87,Alentejano,Verdelho,2016.0
12.5,White,Portugal,11.0,87,Douro,Portuguese White,2016.0
13.0,White,Portugal,10.0,87,Tejo,Verdelho,2016.0
12.5,White,Portugal,10.0,87,Tejo,Alvarinho,2016.0
12.5,White,Portugal,6.0,87,Dão,Portuguese White,2016.0
12.5,White,Portugal,7.0,87,Dão,Portuguese White,2016.0
12.5,White,Portugal,9.0,87,Dão,Portuguese White,2016.0
13.5,White,Portugal,10.0,87,Dão,Portuguese White,2016.0
13.0,White,Portugal,13.0,87,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,20.0,88,Tejo,Portuguese White,2016.0
13.0,White,Portugal,14.0,88,Tejo,Sauvignon Blanc,2016.0
13.0,White,Portugal,13.0,88,Lisboa,Chardonnay,2016.0
12.5,White,Portugal,13.0,88,Tejo,Portuguese White,2016.0
12.5,White,Portugal,16.0,88,Douro,Portuguese White,2014.0
13.5,White,Portugal,25.0,88,Douro,Portuguese White,2016.0
12.5,White,Portugal,22.0,88,Alentejano,Alvarinho,2016.0
13.0,White,Portugal,23.0,88,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,12.0,88,Beira Interior,Portuguese White,2016.0
13.5,White,Portugal,13.0,88,Vinho Verde,Avesso,2016.0
13.0,White,Portugal,8.0,85,Alentejo,Portuguese White,2016.0
12.5,White,Portugal,16.0,85,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,10.0,86,Tejo,Portuguese White,2016.0
12.5,White,Portugal,13.0,86,Tejo,Portuguese White,2016.0
13.0,White,Portugal,20.0,86,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,11.0,86,Alentejo,Antão Vaz,2016.0
13.0,White,Portugal,13.0,86,Tejo,Portuguese White,2016.0
13.0,White,Portugal,15.0,86,Douro,Portuguese White,2016.0
12.5,White,Portugal,12.0,86,Tejo,Portuguese White,2016.0
12.5,White,Portugal,9.0,86,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,12.0,87,Douro,Portuguese White,2016.0
12.5,White,Portugal,7.0,87,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,13.0,87,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,14.0,87,Douro,Portuguese White,2016.0
12.5,White,Portugal,22.0,82,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,13.0,84,Tejo,Portuguese White,2016.0
13.0,White,Portugal,17.0,84,Tejo,Portuguese White,2016.0
13.0,White,Portugal,12.0,84,Tejo,Portuguese White,2016.0
12.0,White,Portugal,10.0,84,Douro,Portuguese White,2016.0
12.0,White,Portugal,11.0,84,Península de Setúbal,Portuguese White,2016.0
12.5,White,Portugal,7.0,84,Tejo,Chardonnay,2016.0
13.0,White,Portugal,13.0,84,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,13.0,85,Douro,Portuguese White,2016.0
13.0,White,Portugal,7.0,85,Alentejano,Portuguese White,2016.0
12.0,White,Portugal,15.0,85,Alentejano,Portuguese White,2016.0
9.5,White,Portugal,13.0,85,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,18.0,85,Tejo,Portuguese White,2016.0
10.0,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,13.0,85,Alentejano,Viognier,2016.0
13.0,White,Portugal,10.0,85,Tejo,Sauvignon Blanc,2016.0
13.0,White,Portugal,15.0,85,Tejo,Portuguese White,2016.0
13.0,White,Portugal,6.0,85,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,22.0,91,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,40.0,92,Vinho Verde,Alvarinho,2015.0
12.0,White,Portugal,24.0,92,Minho,Alvarinho,2015.0
13.5,White,Portugal,25.0,92,Douro,Portuguese White,2014.0
13.5,White,Portugal,40.0,92,Vinho Verde,Portuguese White,2015.0
13.0,White,Portugal,18.0,92,Vinho Verde,Alvarinho,2015.0
12.5,White,Portugal,77.0,93,Tejo,Fernão Pires,2015.0
13.0,White,Portugal,46.0,94,Dão,Portuguese White,2015.0
12.5,White,Portugal,20.0,90,Portuguese Table Wine,Chenin Blanc,2016.0
12.5,White,Portugal,23.0,90,Vinho Verde,Alvarinho,2016.0
13.0,White,Portugal,50.0,90,Tejo,Portuguese White,2015.0
13.0,White,Portugal,14.0,90,Dão,Portuguese White,2016.0
12.5,White,Portugal,20.0,91,Vinho Verde,Alvarinho,2016.0
13.5,White,Portugal,19.0,91,Dão,Encruzado,2016.0
13.0,White,Portugal,20.0,91,Douro,Portuguese White,2015.0
13.5,White,Portugal,18.0,91,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,23.0,91,Vinho Verde,Alvarinho,2016.0
13.0,White,Portugal,12.0,89,Lisboa,Portuguese White,2016.0
13.5,White,Portugal,17.0,90,Vinho Verde,Portuguese White,2016.0
11.0,White,Portugal,15.0,90,Minho,Portuguese White,2016.0
13.0,White,Portugal,13.0,90,Lisboa,Alvarinho,2016.0
13.0,White,Portugal,29.0,90,Douro,Portuguese White,2015.0
12.5,White,Portugal,50.0,90,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,11.0,89,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,16.0,89,Minho,Alvarinho,2016.0
13.0,White,Portugal,12.0,88,Lisboa,Portuguese White,2016.0
12.5,White,Portugal,10.0,88,Bucelas,Arinto,2016.0
12.0,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,9.0,88,Douro,Portuguese White,2016.0
12.5,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2016.0
12.0,White,Portugal,17.0,88,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,10.0,88,Douro,Portuguese White,2016.0
14.5,White,Portugal,54.0,88,Douro,Portuguese White,2011.0
12.5,White,Portugal,15.0,89,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,15.0,89,Minho,Alvarinho,2016.0
13.5,White,Portugal,14.0,88,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,17.0,88,Dão,Encruzado,2016.0
12.0,White,Portugal,10.0,87,Lisboa,Portuguese White,2016.0
13.5,White,Portugal,20.0,87,Alentejano,Antão Vaz,2014.0
12.5,White,Portugal,13.0,87,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,23.0,87,Douro,Portuguese White,2015.0
13.5,White,Portugal,20.0,87,Alentejano,Antão Vaz,2015.0
11.5,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,16.0,87,Lisboa,Viosinho,2015.0
12.5,White,Portugal,16.0,88,Lisboa,Alvarinho,2015.0
13.0,White,Portugal,15.0,88,Alentejo,Portuguese White,2016.0
12.5,White,Portugal,10.0,88,Vinho Verde,Loureiro,2016.0
12.5,White,Portugal,11.0,88,Lisboa,Riesling,2015.0
12.0,White,Portugal,10.0,85,Lisboa,Portuguese White,2016.0
10.5,White,Portugal,10.0,86,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,14.0,86,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,30.0,86,Península de Setúbal,Castelão,2016.0
12.5,White,Portugal,23.0,86,Tejo,Sauvignon Blanc,2016.0
11.5,White,Portugal,11.0,86,Vinho Verde,Portuguese White,2016.0
12.0,White,Portugal,10.0,86,Douro,Portuguese White,2016.0
13.0,White,Portugal,12.0,86,Alentejano,Portuguese White,2016.0
12.0,White,Portugal,13.0,86,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2016.0
13.0,White,Portugal,14.0,86,Alentejano,Verdelho,2016.0
12.5,White,Portugal,10.0,87,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,14.0,87,Douro,Portuguese White,2016.0
12.0,White,Portugal,10.0,87,Douro,Portuguese White,2016.0
12.0,White,Portugal,10.0,87,Lisboa,Arinto,2016.0
10.5,White,Portugal,12.0,87,Vinho Verde,Loureiro,2016.0
10.5,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,9.0,85,Lisboa,Portuguese White,2016.0
9.5,White,Portugal,10.0,84,Vinho Verde,Portuguese White,2016.0
12.0,White,Portugal,9.0,84,Lisboa,Portuguese White,2016.0
9.5,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,12.0,85,Palmela,Portuguese White,2016.0
9.5,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2016.0
10.5,White,Portugal,13.0,85,Vinho Verde,Portuguese White,2016.0
12.0,White,Portugal,15.0,85,Vinho Verde,Arinto,2016.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2016.0
13.0,White,Portugal,9.0,85,Alentejo,Portuguese White,2016.0
12.5,White,Portugal,15.0,85,Alentejo,Portuguese White,2016.0
12.5,White,Portugal,15.0,85,Tejo,Portuguese White,2015.0
13.0,White,Portugal,8.0,85,Portuguese Table Wine,Portuguese White,2016.0
12.5,White,Portugal,7.0,85,Lisboa,Portuguese White,2016.0
12.5,White,Portugal,10.0,85,Alentejano,Portuguese White,2016.0
12.5,White,Portugal,12.0,85,Península de Setúbal,Portuguese White,2016.0
12.5,White,Portugal,12.0,84,Vinho Verde,Portuguese White,2014.0
12.0,White,Portugal,9.0,84,Lisboa,Portuguese White,2016.0
13.0,White,Portugal,7.0,83,Alentejano,Portuguese White,2015.0
10.0,White,Portugal,8.0,83,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,13.0,84,Dão,Portuguese White,2016.0
13.5,White,Portugal,26.0,93,Douro,Portuguese White,2015.0
13.0,White,Portugal,35.0,91,Dão,Portuguese White,2015.0
13.0,White,Portugal,25.0,90,Lisboa,Portuguese White,2015.0
13.0,White,Portugal,18.0,90,Dão,Encruzado,2015.0
13.0,White,Portugal,13.0,90,Tejo,Portuguese White,2015.0
12.5,White,Portugal,24.0,90,Alentejano,Alvarinho,2015.0
12.5,White,Portugal,12.0,87,Tejo,Portuguese White,2016.0
12.5,White,Portugal,15.0,88,Dão,Portuguese White,2015.0
13.5,White,Portugal,15.0,88,Douro,Portuguese White,2016.0
12.0,White,Portugal,15.0,86,Minho,Alvarinho,2016.0
12.5,White,Portugal,11.0,86,Douro,Portuguese White,2016.0
13.5,White,Portugal,17.0,86,Minho,Alvarinho,2015.0
13.0,White,Portugal,15.0,87,Douro,Portuguese White,2016.0
13.0,White,Portugal,11.0,87,Dão,Portuguese White,2015.0
13.0,White,Portugal,15.0,87,Lisboa,Sauvignon Blanc,2016.0
13.0,White,Portugal,25.0,83,Vinho Verde,Alvarinho,2012.0
12.5,White,Portugal,12.0,83,Tejo,Portuguese White,2016.0
12.5,White,Portugal,12.0,84,Tejo,Portuguese White,2016.0
13.5,White,Portugal,7.0,85,Tejo,Portuguese White,2015.0
12.5,White,Portugal,8.0,85,Lisboa,Portuguese White,2015.0
13.5,White,Portugal,10.0,85,Tejo,Portuguese White,2016.0
12.5,White,Portugal,15.0,85,Tejo,Arinto,2016.0
13.5,White,Portugal,11.0,86,Tejo,Portuguese White,2015.0
12.5,White,Portugal,15.0,86,Tejo,Sauvignon Blanc,2016.0
12.5,White,Portugal,30.0,91,Beira Atlantico,Cerceal,2015.0
13.5,White,Portugal,30.0,92,Dão,Encruzado,2014.0
13.0,White,Portugal,16.0,90,Dão,Encruzado,2015.0
13.5,White,Portugal,30.0,90,Alentejano,Portuguese White,2015.0
13.5,White,Portugal,18.0,90,Alentejano,Portuguese White,2015.0
13.0,White,Portugal,60.0,90,Dão,Encruzado,2014.0
13.0,White,Portugal,30.0,91,Douro,Portuguese White,2015.0
12.0,White,Portugal,20.0,91,Dão,Encruzado,2014.0
13.0,White,Portugal,29.0,90,Douro,Verdelho,2015.0
13.0,White,Portugal,20.0,90,Beira Interior,Siria,2014.0
13.0,White,Portugal,75.0,90,Vinho Verde,Alvarinho,2015.0
13.5,White,Portugal,15.0,88,Beira Interior,Siria,2015.0
14.0,White,Portugal,19.0,89,Alentejo,Portuguese White,2014.0
12.5,White,Portugal,50.0,89,Douro,Portuguese White,2015.0
11.5,White,Portugal,14.0,89,Vinho Verde,Portuguese White,2015.0
12.5,White,Portugal,17.0,88,Alentejo,Portuguese White,2015.0
12.5,White,Portugal,8.0,88,Bairrada,Bical,2015.0
13.0,White,Portugal,15.0,88,Douro,Portuguese White,2015.0
14.0,White,Portugal,15.0,88,Alentejano,Portuguese White,2015.0
12.5,White,Portugal,23.0,88,Vinho Verde,Alvarinho,2015.0
13.5,White,Portugal,19.0,88,Alentejano,Viognier,2015.0
13.5,White,Portugal,12.0,86,Douro,Portuguese White,2015.0
13.0,White,Portugal,18.0,86,Alentejano,Portuguese White,2015.0
13.5,White,Portugal,15.0,87,Douro,Portuguese White,2015.0
12.5,White,Portugal,10.0,87,Dão,Portuguese White,2015.0
10.0,White,Portugal,11.0,87,Vinho Verde,Portuguese White,2016.0
12.5,White,Portugal,12.0,87,Lisboa,Arinto,2015.0
12.5,White,Portugal,10.0,85,Beira Interior,Siria,2015.0
12.5,White,Portugal,22.0,84,Bairrada,Portuguese White,2015.0
12.5,White,Portugal,10.0,84,Douro,Portuguese White,2015.0
11.0,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2015.0
13.0,White,Portugal,15.0,85,Tejo,Portuguese White,2015.0
13.0,White,Portugal,7.0,85,Alentejano,Portuguese White,2015.0
10.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2015.0
11.0,White,Portugal,10.0,82,Vinho Verde,Portuguese White,2015.0
13.0,White,Portugal,12.0,84,Tejo,Arinto,2015.0
9.5,White,Portugal,10.0,84,Vinho Verde,Portuguese White,2015.0
13.0,White,Portugal,13.0,84,Alentejano,Alvarinho,2015.0
12.5,White,Portugal,12.0,84,Palmela,Portuguese White,2015.0
12.5,White,Portugal,14.0,88,Alentejo,Portuguese White,2004.0
11.0,White,Portugal,13.0,85,Terras do Sado,Muscat,2003.0
12.5,White,Portugal,9.0,85,Bucelas,Arinto,2003.0
10.8,White,Portugal,9.0,86,Vinho Verde,White Blend,2003.0
12.5,White,Portugal,11.0,85,Alentejo,Portuguese White,2003.0
12.5,White,Portugal,8.0,84,Ribatejo,White Blend,2003.0
10.0,White,Portugal,7.0,88,Vinho Verde,White Blend,2001.0
12.0,White,Portugal,12.0,88,Vinho Verde,Alvarinho,2000.0
13.2,White,Portugal,10.0,84,Douro,White Blend,2002.0
12.5,White,Portugal,12.0,86,Vinho Verde,White Blend,2002.0
13.0,White,Portugal,8.0,86,Beiras,White Blend,2002.0
10.5,White,Portugal,7.0,84,Vinho Verde,White Blend,2002.0
11.0,White,Portugal,8.0,84,Vinho Verde,Trajadura,2002.0
14.0,White,Portugal,14.0,86,Alentejo,White Blend,2001.0
12.5,White,Portugal,15.0,87,Terras do Sado,White Blend,2002.0
12.5,White,Portugal,15.0,83,Vinho Verde,Alvarinho,2001.0
13.0,White,Portugal,15.0,90,Vinho Verde,Portuguese White,2008.0
14.0,White,Portugal,24.0,89,Terras do Sado,Chardonnay,2007.0
14.0,White,Portugal,18.0,90,Alentejo,Portuguese White,2008.0
11.5,White,Portugal,9.0,90,Vinho Verde,Portuguese White,2008.0
13.5,White,Portugal,17.0,88,Douro,Portuguese White,2008.0
12.5,White,Portugal,10.0,89,Bucelas,Arinto,2008.0
12.5,White,Portugal,12.0,87,Douro,Portuguese White,2008.0
12.5,White,Portugal,10.0,88,Estremadura,Portuguese White,2008.0
13.0,White,Portugal,12.0,87,Douro,Portuguese White,2008.0
12.5,White,Portugal,12.0,87,Alentejano,Portuguese White,2008.0
13.0,White,Portugal,8.0,86,Ribatejo,Portuguese White,2008.0
